input,target_sid,target_title,pred1_sid,pred1_title,beam_size,exact_top1_hit,top3_hit,top5_hit,top10_hit,pred1_in_catalog,pred1_lcp,best_lcp_in_beam,target_collision_group_size,target_l1_fanout,target_l2_fanout
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_24><b_249><c_10>, <a_244><b_4><c_183>, <a_150><b_132><c_2>, <a_173><b_94><c_213>, <a_67><b_243><c_3>",<a_24><b_16><c_61>,Bellows Hand Duster BHD001 by Anteater,<a_67><b_243><c_152>,Ginsco 100pcs Insulated Heat Shrink Waterproof Butt Connectors Wire electrical 10-22 AWG Kit,50,0,0,0,0,1,0,0,1,119,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_79><b_24><c_40>, <a_236><b_110><c_209>, <a_73><b_8><c_168>, <a_206><b_0><c_144>, <a_236><b_92><c_36>",<a_236><b_39><c_136>,yueton 10 Pcs AC 125V 6A Amps ON/ON 6 Terminals 2 Position DPDT Toggle Switch,<a_73><b_110><c_3>,DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10,50,0,0,0,0,1,0,1,1,84,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_44><b_4><c_61>, <a_165><b_247><c_68>, <a_224><b_209><c_7>",<a_17><b_171><c_187>,Self Drilling Drywall Plastic Anchors with Screws Kit,<a_224><b_209><c_7>,"Steel Flat Washer, Plain Finish, ASME B18.22.1, 1/4"" Screw Size, 9/32"" ID, 5/8"" OD, 0.065"" Thick (Pack of 100)",50,0,0,0,0,1,0,0,1,99,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_236><b_21><c_16>, <a_107><b_93><c_0>, <a_107><b_93><c_0>, <a_107><b_93><c_0>",<a_108><b_88><c_41>,"Anderson Metals Brass Hose Fitting, Connector, 5/16"" Barb x 3/8"" Male Pipe",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,143,3
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_236><b_21><c_16>, <a_107><b_93><c_0>, <a_107><b_93><c_0>, <a_107><b_93><c_0>, <a_108><b_88><c_41>",<a_108><b_244><c_216>,"Anderson Metals Brass Hose Fitting, Connector, 3/4"" Barb x 3/4"" Male Pipe",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,1,1,1,1,0,3,1,143,4
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_90><c_68>, <a_165><b_85><c_59>, <a_17><b_95><c_200>",<a_228><b_0><c_1>,"Watts SVIG10 Pre-Cut 1/2-Inch Diameter by 3/8-Inch Clear Vinyl Tubing, 10-Foot Length",<a_165><b_85><c_59>,J-B Weld 50101 MinuteWeld Instant-Setting Epoxy Syringe - Dries Clear - 25ml,50,0,0,0,0,1,0,0,1,96,3
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_90><c_68>, <a_165><b_85><c_59>, <a_17><b_95><c_200>, <a_228><b_0><c_1>",<a_71><b_201><c_34>,Accessbuy 180-Piece Rubber Grommet Shop Assortment,<a_228><b_0><c_14>,"Watts SVGE10 Pre-Cut 3/8-Inch Diameter by 1/4-Inch Clear Vinyl Tubing, 10-Foot Length",50,0,0,0,0,1,0,0,1,118,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_90><c_68>, <a_165><b_85><c_59>, <a_17><b_95><c_200>, <a_228><b_0><c_1>, <a_71><b_201><c_34>",<a_165><b_35><c_57>,Loctite Heavy Duty Epoxy Quick Set 8-Fluid Ounce Bottle (1365736),<a_228><b_0><c_14>,"Watts SVGE10 Pre-Cut 3/8-Inch Diameter by 1/4-Inch Clear Vinyl Tubing, 10-Foot Length",50,0,0,0,0,1,0,0,1,72,3
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_90><c_68>, <a_165><b_85><c_59>, <a_17><b_95><c_200>, <a_228><b_0><c_1>, <a_71><b_201><c_34>, <a_165><b_35><c_57>",<a_87><b_242><c_131>,"RhinoGear 11909ABMI RhinoRamps Vehicle Ramp - Set of 2 (12,000lb. GVW Capacity)",<a_228><b_0><c_14>,"Watts SVGE10 Pre-Cut 3/8-Inch Diameter by 1/4-Inch Clear Vinyl Tubing, 10-Foot Length",50,0,0,0,0,1,0,0,1,71,3
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_90><c_68>, <a_165><b_85><c_59>, <a_17><b_95><c_200>, <a_228><b_0><c_1>, <a_71><b_201><c_34>, <a_165><b_35><c_57>, <a_87><b_242><c_131>",<a_193><b_233><c_195>,"Shark Welding 26-6M Shark 3-Inch by 1/32-Inch by 3/8-Inch Cut-Off Wheel with Mandrel, 6-Pack.",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,133,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_90><c_68>, <a_165><b_85><c_59>, <a_17><b_95><c_200>, <a_228><b_0><c_1>, <a_71><b_201><c_34>, <a_165><b_35><c_57>, <a_87><b_242><c_131>, <a_193><b_233><c_195>",<a_17><b_95><c_238>,"Bar Neodymium Magnet 3""x1/2""x1/4"" - Rare Earth Rectangle Magnet for Craftings, School Projects and Magnetic Therapy, One Pack",<a_193><b_233><c_195>,"Shark Welding 26-6M Shark 3-Inch by 1/32-Inch by 3/8-Inch Cut-Off Wheel with Mandrel, 6-Pack.",50,0,0,0,0,1,0,0,1,99,3
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_71><b_93><c_177>, <a_87><b_238><c_111>",<a_17><b_217><c_0>,Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG,<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,2,99,4
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_71><b_93><c_177>, <a_87><b_238><c_111>, <a_17><b_217><c_0>",<a_17><b_217><c_0>,Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG,<a_17><b_217><c_0>,Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG,50,1,1,1,1,1,3,3,2,99,4
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_71><b_93><c_177>, <a_87><b_238><c_111>, <a_17><b_217><c_0>, <a_17><b_217><c_0>",<a_228><b_198><c_25>,"TEMCo 3/4"" Marine Heat Shrink Tube 3:1 Adhesive Glue Lined 4 ft BLACK",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,1,1,96,6
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_71><b_93><c_177>, <a_87><b_238><c_111>, <a_17><b_217><c_0>, <a_17><b_217><c_0>, <a_228><b_198><c_25>",<a_228><b_198><c_249>,"TEMCo 3/4"" Marine Heat Shrink Tube 3:1 Adhesive Glue Lined 4 ft RED",<a_228><b_198><c_25>,"TEMCo 3/4"" Marine Heat Shrink Tube 3:1 Adhesive Glue Lined 4 ft BLACK",50,0,0,0,1,1,2,3,1,96,6
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_71><b_93><c_177>, <a_87><b_238><c_111>, <a_17><b_217><c_0>, <a_17><b_217><c_0>, <a_228><b_198><c_25>, <a_228><b_198><c_249>",<a_228><b_198><c_231>,"TEMCo 1"" Marine Heat Shrink Tube 3:1 Adhesive Glue Lined 4 ft RED",<a_228><b_198><c_249>,"TEMCo 3/4"" Marine Heat Shrink Tube 3:1 Adhesive Glue Lined 4 ft RED",50,0,0,1,1,1,2,3,1,96,6
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_71><b_93><c_177>, <a_87><b_238><c_111>, <a_17><b_217><c_0>, <a_17><b_217><c_0>, <a_228><b_198><c_25>, <a_228><b_198><c_249>, <a_228><b_198><c_231>",<a_108><b_133><c_2>,"Anderson Metals 56110 Brass Pipe Fitting, Hex Bushing, 1/2"" NPT Male Pipe x 3/8"" NPT Female Pipe",<a_228><b_198><c_231>,"TEMCo 1"" Marine Heat Shrink Tube 3:1 Adhesive Glue Lined 4 ft RED",50,0,0,0,0,1,0,0,1,143,3
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_71><b_93><c_177>, <a_87><b_238><c_111>, <a_17><b_217><c_0>, <a_17><b_217><c_0>, <a_228><b_198><c_25>, <a_228><b_198><c_249>, <a_228><b_198><c_231>, <a_108><b_133><c_2>",<a_228><b_198><c_0>,"TEMCo 1"" Marine Heat Shrink Tube 3:1 Adhesive Glue Lined 4 ft BLACK",<a_228><b_198><c_231>,"TEMCo 1"" Marine Heat Shrink Tube 3:1 Adhesive Glue Lined 4 ft RED",50,0,0,0,0,1,2,3,1,96,6
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_202><b_62><c_182>, <a_202><b_62><c_182>, <a_24><b_165><c_166>, <a_44><b_112><c_94>",<a_170><b_22><c_153>,"Medline 1700222-X5 Oxygen Tubing, 7' Crush Resistant (Pack of 5)",<a_44><b_112><c_94>,"Curad Antiviral Face Mask, 10 Count",50,0,0,0,0,1,0,0,1,25,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_173><b_23><c_3>, <a_193><b_37><c_133>, <a_193><b_37><c_133>, <a_193><b_37><c_145>",<a_202><b_198><c_10>,"X-Treme Tape TPE-XR1510ZLB Silicone Rubber Self Fusing Tape, 1.5"" x 10', Rectangular, Black",<a_193><b_37><c_133>,"SE 8436MVC 3"" Universal Table Vise",50,0,0,0,0,1,0,0,1,117,10
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_197><b_118><c_51>, <a_44><b_217><c_50>, <a_197><b_98><c_86>, <a_24><b_233><c_167>, <a_193><b_104><c_195>, <a_87><b_176><c_34>, <a_104><b_85><c_106>",<a_251><b_209><c_205>,"Quartet Rare Earth Magnets, Large, 6 Pack (85391)",<a_104><b_85><c_106>,HHIP 4401-0811 Mini Universal Magnetic Base with Fine,50,0,0,0,0,1,0,0,1,92,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_108><b_123><c_221>, <a_202><b_176><c_38>, <a_91><b_249><c_30>, <a_91><b_165><c_154>, <a_223><b_220><c_230>, <a_71><b_207><c_232>, <a_165><b_219><c_10>",<a_158><b_72><c_141>,Inland 1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_223><b_220><c_16>,"SIENOC 3D PLA 1KG 1.75mm PLA 3D Printer Filament, Dimensional Accuracy+/- 0.05mm 1 kg(2.2 lbs) Spool White",50,0,0,0,0,1,0,0,1,109,19
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_73><b_8><c_168>, <a_73><b_100><c_205>, <a_71><b_104><c_208>, <a_71><b_104><c_14>, <a_71><b_104><c_191>, <a_30><b_191><c_10>",<a_236><b_183><c_115>,"Electronics-Salon 0.47uF to 1000uF Electrolytic Capacitors Assortment Kit, 13 Values, Total 200 Pieces",<a_30><b_191><c_20>,Texas Instruments NE555N NE555 NE555P General Purpose Single Bipolar Timer DIP8 50 Pack,50,0,0,0,0,1,0,0,1,84,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_93><c_0>, <a_107><b_90><c_68>, <a_223><b_198><c_214>, <a_223><b_198><c_36>, <a_223><b_198><c_230>, <a_223><b_198><c_161>, <a_223><b_198><c_213>, <a_36><b_200><c_165>",<a_73><b_174><c_2>,Joe Knows Electronics 1/2W 86 Value 860 Piece Resistor Kit,<a_223><b_198><c_6>,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black",50,0,0,0,0,1,0,0,1,114,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_73><b_164><c_161>, <a_73><b_215><c_188>, <a_17><b_105><c_102>",<a_223><b_198><c_37>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black",<a_73><b_110><c_3>,DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10,50,0,0,0,0,1,0,1,1,247,47
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_73><b_164><c_161>, <a_73><b_215><c_188>, <a_17><b_105><c_102>, <a_223><b_198><c_37>",<a_223><b_20><c_170>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",<a_223><b_198><c_182>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",50,0,0,0,0,1,1,1,1,247,5
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_73><b_164><c_161>, <a_73><b_215><c_188>, <a_17><b_105><c_102>, <a_223><b_198><c_37>, <a_223><b_20><c_170>",<a_223><b_198><c_34>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gray",<a_223><b_198><c_182>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",50,0,0,0,0,1,2,3,1,247,47
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_94><b_166><c_10>, <a_236><b_234><c_177>, <a_71><b_65><c_55>, <a_24><b_173><c_242>",<a_224><b_17><c_207>,"Neiko 10194A Titanium Step Drill Bit, High Speed Steel | 1/4"" to 1-3/8"" | Total 10 Step Sizes",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,191,3
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_224><b_17><c_207>, <a_99><b_57><c_153>, <a_202><b_16><c_147>, <a_67><b_114><c_92>",<a_36><b_64><c_122>,Seek Thermal Compact Imager for iOS-Apple,<a_67><b_114><c_92>,Circuit-Test 22AWG Solid Hook Up Wire Kit - 6 x 25 Foot Rolls - Assorted Colors (10-HS22K6-25),50,0,0,0,0,1,0,0,1,54,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_244><b_243><c_119>, <a_244><b_243><c_119>, <a_71><b_201><c_34>, <a_228><b_44><c_48>",<a_165><b_247><c_68>,"Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,72,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_71><b_19><c_91>, <a_24><b_132><c_34>, <a_223><b_80><c_23>, <a_223><b_176><c_15>",<a_223><b_198><c_92>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 3.00 mm, Black",<a_223><b_80><c_84>,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",50,0,0,0,0,1,1,2,1,247,47
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_71><b_19><c_91>, <a_24><b_132><c_34>, <a_223><b_80><c_23>, <a_223><b_176><c_15>, <a_223><b_198><c_92>",<a_223><b_72><c_209>,"HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black",<a_223><b_198><c_6>,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black",50,0,0,0,0,1,1,1,1,247,10
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_202><b_52><c_97>, <a_202><b_198><c_80>, <a_24><b_165><c_166>, <a_206><b_72><c_172>",<a_67><b_133><c_141>,Install Bay CCL1614 Crimp Cap Nylon Connector 16/14 Gauge Long Neck -100-Pack,<a_202><b_198><c_218>,"X-Treme Tape TPE-XZLCLR Silicone Rubber Self Fusing Tape, 1"" x 10', Triangular, Clear",50,0,0,0,0,1,0,0,1,119,3
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_104><b_78><c_115>, <a_68><b_24><c_103>, <a_173><b_93><c_124>, <a_99><b_82><c_182>, <a_17><b_120><c_238>, <a_17><b_120><c_1>, <a_159><b_159><c_162>, <a_104><b_64><c_71>, <a_193><b_19><c_131>, <a_158><b_147><c_138>",<a_224><b_109><c_0>,"Drill America DWTSMT15X1.5 HSS Metric Tap, Special Size, M15 x 1.5",<a_159><b_159><c_162>,Grizzly G8748 Hand Tapping Machine,50,0,0,0,0,1,0,0,1,191,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_68><b_24><c_103>, <a_173><b_93><c_124>, <a_99><b_82><c_182>, <a_17><b_120><c_238>, <a_17><b_120><c_1>, <a_159><b_159><c_162>, <a_104><b_64><c_71>, <a_193><b_19><c_131>, <a_158><b_147><c_138>, <a_224><b_109><c_0>",<a_224><b_128><c_119>,"Swordfish 32051 Brass Plated Wood Screw Assortment, 500 Piece",<a_224><b_109><c_0>,"Drill America DWTSMT15X1.5 HSS Metric Tap, Special Size, M15 x 1.5",50,0,0,0,0,1,1,1,1,191,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_44><b_28><c_209>, <a_236><b_116><c_203>, <a_23><b_236><c_34>, <a_17><b_80><c_8>, <a_228><b_45><c_67>",<a_14><b_75><c_236>,CB 7101S1 72-Pieces Blank Microscope Slides & 100-Pieces Square Cover Glass,<a_17><b_80><c_8>,URBEST 530 Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size,50,0,0,0,0,1,0,0,1,39,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_44><b_28><c_209>, <a_236><b_116><c_203>, <a_23><b_236><c_34>, <a_17><b_80><c_8>, <a_228><b_45><c_67>, <a_14><b_75><c_236>",<a_206><b_99><c_1>,AmScope 25pc Assorted Specimen Collection of Prepared Microscope Slides Glass Slide with Storage Case,<a_206><b_99><c_1>,AmScope 25pc Assorted Specimen Collection of Prepared Microscope Slides Glass Slide with Storage Case,50,1,1,1,1,1,3,3,1,60,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_44><b_28><c_209>, <a_223><b_198><c_37>, <a_223><b_80><c_25>, <a_223><b_143><c_162>",<a_223><b_198><c_230>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Glow in the Dark",<a_223><b_198><c_9>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow",50,0,0,1,1,1,2,3,1,247,47
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_150><b_132><c_2>, <a_206><b_0><c_223>, <a_197><b_132><c_32>, <a_79><b_87><c_179>, <a_107><b_90><c_50>, <a_67><b_106><c_113>, <a_224><b_114><c_148>, <a_244><b_1><c_199>",<a_122><b_54><c_184>,"Duck Brand 241410 Pittsburgh Steelers NFL Team Logo Duct Tape, 1.88-Inch by 10 Yards, Single Roll",<a_224><b_81><c_180>,"The Hillman Group 591521 Small Flat and Lock Washer Assortment, 270-Pack",50,0,0,0,0,1,0,0,1,35,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_94><b_156><c_249>, <a_228><b_113><c_68>, <a_44><b_197><c_182>",<a_66><b_132><c_136>,"Crest Complete Multi-Benefit Whitening + Scope Outlast, Mint Toothpaste - 7.6 Oz, Pack of 4",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,40,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_150><b_91><c_197>, <a_94><b_242><c_43>, <a_94><b_28><c_130>",<a_150><b_132><c_2>,Chemical Guys ACC_121.32HD Chemical Resistant Heavy Duty Bottle and Sprayer (32 oz),<a_94><b_189><c_188>,"Glass Erlenmeyer Flask Set - 3 Sizes - 50, 150 and 250ml, Karter Scientific 214U2",50,0,0,0,0,1,0,0,1,116,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_223><b_198><c_36>, <a_223><b_193><c_101>, <a_104><b_186><c_66>, <a_223><b_198><c_6>, <a_223><b_29><c_180>, <a_223><b_212><c_130>, <a_223><b_198><c_100>, <a_223><b_198><c_250>, <a_223><b_201><c_101>, <a_223><b_144><c_151>",<a_197><b_78><c_121>,"BuildTak 3D Printing Build Surface, 8"" x 8"" Square, Black (Pack of 3)",<a_223><b_198><c_173>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver",50,0,0,0,0,1,0,0,1,60,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_197><b_89><c_233>, <a_202><b_11><c_85>, <a_107><b_93><c_0>, <a_107><b_93><c_0>, <a_107><b_93><c_0>, <a_99><b_86><c_233>, <a_71><b_65><c_55>",<a_236><b_33><c_2>,URBESTAC 250V 5A SPDT 1NO 1NC Momentary Hinge Roller Lever Micro Switches 3 Pins 10 Pcs,<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,84,2
